distance_A,CASCI_Energy_Ha,DFT_Energy_Ha,HF_Energy_Ha,AVQE_Energy_Ha,Numpy_Energy_Ha,IBMQ_Montreal_Energy_Ha,RYRZ_Energy_Ha,UCCSD_Energy_Ha
0.6,-1703.320480374197,-1703.271615727105,-1703.2696444009596,-1703.2604796405092,-1704.0910828394046,-266.8191919411193,-1704.0908832827372,-1703.261812436895
0.8999999999999999,-1711.4840100604993,-1711.4352330633037,-1711.477244863363,-1711.463143842524,-1712.1458718999643,-272.33446153731563,-1712.1447133571223,-1711.4643200063638
1.1999999999999997,-1713.342294840225,-1713.2169108586077,-1713.3367979489824,-1713.3237101802292,-1713.871924226686,-274.0642070953662,-1713.8719240414127,-1713.3238390660422
1.4999999999999998,-1713.8015967031527,-1713.62102603727,-1713.803620948285,-1713.7845972128628,-1714.3168835427837,-273.73619124628453,-1714.3166227256977,-1713.784706346704
1.7999999999999998,-1713.8949229445655,-1713.8810762241826,-1713.8810762246233,-1713.8481731687289,-1714.454893105614,-274.24814025928885,-1714.2130989333552,-1713.8487662335033
2.0999999999999996,-1713.8538314323882,-1713.666674520938,-1713.8708999190155,-1713.843902946498,-1714.491026763051,-274.4410569201074,-1714.4910245014166,-1713.8443081426665
2.3999999999999995,-1713.8562436125187,-1713.8417706777357,-1713.8349786891667,-1713.7852711906262,-1714.497570320045,-274.1570310065679,-1714.4914206513015,-1713.7855679253296
2.6999999999999997,-1713.8378923523537,-1713.8231192585429,-1713.5426885644758,-1713.6391578351588,-1714.5127175124112,-274.21547643309924,-1714.5117289426043,-1713.7918817687382
2.9999999999999996,-1713.7584679042695,-1713.7434720265828,-1713.7870858915692,-1713.70374481601,-1714.4807234838422,-274.38567236030013,-1714.478940088321,-1713.707829181091
